Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Latitude;Longitude;Nom communes équipées
20106;Mairie du 20ème;SANN;27;24;3;1;2;SANN;SANN;2022-10-05;48,86530232;2,399066985;Paris
17117;Pereire - Saussure;SANN;32;27;3;1;2;SANN;SANN;2022-10-05;48,88822908;2,310129628;Paris
15044;Dantzig - Lefebvre;SANN;33;30;2;1;1;SANN;SANN;2022-10-05;48,83013922;2,295934036;Paris
20014;Charonne - Alexandre Dumas;SANN;35;22;11;7;4;SANN;SANN;2022-10-05;48,85607742;2,394869328;Paris
13008;Place d'Italie - Soeur Rosalie;SANN;52;47;3;0;3;SANN;SANN;2022-10-05;48,83190852;2,354694345;Paris
17110;Legendre - Nollet;SANN;30;29;1;1;0;SANN;SANN;2022-10-05;48,88774219;2,32029308;Paris
19001;Crimée - Ourcq;SANN;56;51;2;1;1;SANN;SANN;2022-10-05;48,89410414;2,372946088;Paris
7010;Constantine - Université;SANN;65;2;62;42;20;SANN;SANN;2022-10-05;48,86068047;2,314848196;Paris
6005;Montparnasse -  Square Ozanam;SANN;49;34;15;12;3;SANN;SANN;2022-10-05;48,84331057;2,326524295;Paris
22404;Pierre Brossolette - 12 Février 1934;SANN;25;18;7;4;3;SANN;SANN;2022-10-05;48,81769624;2,307612374;Malakoff
16022;Jean Bologne - Passy;SANN;19;18;1;0;1;SANN;SANN;2022-10-05;48,85756689;2,280027395;Paris
8007;Rome - Provence;SANN;30;2;28;15;13;SANN;SANN;2022-10-05;48,87423006;2,325570112;Paris
20011;Pyrénées - Dagorno;SANN;20;20;0;0;0;SANN;SANN;2022-10-05;48,85542577;2,405164316;Paris
12122;Bois de Vincennes - Polygone;SANN;51;28;23;17;6;SANN;SANN;2022-10-05;48,83544492;2,431421081;Paris
14025;Jacquier - Didot;SANN;30;29;1;1;0;SANN;SANN;2022-10-05;48,82953336;2,318179272;Paris
21205;Arthur Auger - Jean Jaurès;SANN;26;22;4;0;4;SANN;SANN;2022-10-05;48,81373645;2,306927741;Montrouge
11018;Saint-Maur - République;SANN;38;33;3;1;2;SANN;SANN;2022-10-05;48,86418586;2,378317416;Paris
16023;Passy - Place du Costa Rica;SANN;33;9;23;12;11;SANN;SANN;2022-10-05;48,8584893;2,2839655;Paris
21007;Rond-Point Rhin et Danube;SANN;53;42;9;1;8;SANN;SANN;2022-10-05;48,84045282;2,228022516;Boulogne-Billancourt
16033;Marché d'Auteuil;SANN;32;11;20;16;4;SANN;SANN;2022-10-05;48,84842761;2,265253821;Paris
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;SANN;17;13;3;3;0;SANN;SANN;2022-10-05;48,83907826;2,356877341;Paris
15014;Volontaires - Vaugirard;SANN;34;30;4;1;3;SANN;SANN;2022-10-05;48,8413205;2,308089017;Paris
13013;Saint-Marcel - Hôpital;SANN;21;9;12;10;2;SANN;SANN;2022-10-05;48,83950442;2,360989417;Paris
21027;Fief - République;SANN;25;2;21;14;7;SANN;SANN;2022-10-05;48,83170888;2,25577198;Boulogne-Billancourt
19123;Metz - Marne;SANN;33;23;5;1;4;SANN;SANN;2022-10-05;48,891163;2,3865705;Paris
12040;Porte de Charenton;SANN;67;61;5;0;5;SANN;SANN;2022-10-05;48,83124011;2,398910746;Paris
5031;Lacépède - Linné;SANN;54;34;20;12;8;SANN;SANN;2022-10-05;48,84370355;2,35465128;Paris
25002;Hôtel de Ville de Rueil-Malmaison;SANN;20;16;3;0;3;SANN;SANN;2022-10-05;48,878194;2,181724;Rueil-Malmaison
13037;Ivry - Baudricourt;SANN;20;18;2;1;1;SANN;SANN;2022-10-05;48,824696;2,363106074;Paris
15113;Arsonval - Falguière;SANN;25;23;1;0;1;SANN;SANN;2022-10-05;48,8404004;2,313117867;Paris
12017;Saint-Mandé - Docteur Arnold Netter;SANN;39;27;12;10;2;SANN;SANN;2022-10-05;48,84462586;2,404946387;Paris
21511;Marcel Monge - Marcel Dassault;SANN;46;3;35;18;17;SANN;SANN;2022-10-05;48,86096385;2,22467333;Suresnes
13023;Bobillot - Moulin des Prés;SANN;28;24;2;1;1;SANN;SANN;2022-10-05;48,82865735;2,353020646;Paris
19007;Flandre - Ourcq;SANN;30;26;3;1;2;SANN;SANN;2022-10-05;48,89260159;2,379091568;Paris
16104;Paul Valery - Victor Hugo;SANN;35;12;22;2;20;SANN;SANN;2022-10-05;48,87137406;2,288712859;Paris
21016;Point du Jour - Jean Jaurès;SANN;26;21;5;3;2;SANN;SANN;2022-10-05;48,82875314;2,245911467;Boulogne-Billancourt
20033;Etienne Dolet - Place Maurice Chevalier;SANN;33;32;1;1;0;SANN;SANN;2022-10-05;48,86798303;2,385140531;Paris
6020;Place Saint-André des Arts;SANN;37;12;23;14;9;SANN;SANN;2022-10-05;48,85288617;2,342654429;Paris
30007;Pablo Picasso - Maurice Thorez;SANN;28;18;9;4;5;SANN;SANN;2022-10-05;48,90688781;2,448932537;Bobigny
21107;Bertrand Sincholle - Henri Barbusse;SANN;23;1;20;11;9;SANN;SANN;2022-10-05;48,89925982;2,304229438;Clichy
21112;Claude Debussy - Marc Bloch;SANN;56;7;48;30;18;SANN;SANN;2022-10-05;48,91038818;2,311777174;Clichy
8039;Colisée - Champs-Elysées;SANN;24;2;22;12;10;SANN;SANN;2022-10-05;48,8704754;2,30761908;Paris
17050;Batignolles - Abel Truchet;SANN;28;21;7;2;5;SANN;SANN;2022-10-05;48,8831039;2,323834749;Paris
22007;Commandant Charcot - Bretteville;SANN;36;8;22;21;1;SANN;SANN;2022-10-05;48,87530571;2,255846076;Neuilly-sur-Seine
44009;Gare RER les Ardoines;SANN;49;3;44;29;15;SANN;SANN;2022-10-05;48,78385636;2,407909372;Vitry-sur-Seine
12039;Général Michel Bizot - Claude Decaen;SANN;38;35;1;0;1;SANN;SANN;2022-10-05;48,83481263;2,400927788;Paris
41101;Paul Doumer - Stalingrad;SANN;24;13;10;7;3;SANN;SANN;2022-10-05;48,80651899;2,336888015;Arcueil
6009;Guynemer - Jardin du Luxembourg;SANN;36;0;32;21;11;SANN;SANN;2022-10-05;48,8466127;2,3325478;Paris
8031;Jean Mermoz - Champs-Elysées;SANN;33;4;28;15;13;SANN;SANN;2022-10-05;48,86968986;2,310732454;Paris
42027;Verdun - Pierre et Marie Curie;SANN;26;25;1;0;1;SANN;SANN;2022-10-05;48,8128224;2,370710671;Ivry-sur-Seine
19018;Cité de la Musique;SANN;60;28;32;23;9;SANN;SANN;2022-10-05;48,88879656;2,392581193;Paris
30005;Convention - Campus de Bobigny;SANN;32;15;17;6;11;SANN;SANN;2022-10-05;48,91492006;2,417223807;Bobigny
44010;8 Mai 1945 - 10 Juillet 1940;SANN;30;4;26;15;11;SANN;SANN;2022-10-05;48,78456703;2,397903576;Vitry-sur-Seine
17036;Place Tristan Bernard;SANN;28;24;2;1;1;SANN;SANN;2022-10-05;48,8791964;2,2915403;Paris
21508;Georges Pompidou - Verdun;SANN;26;14;11;6;5;SANN;SANN;2022-10-05;48,875481;2,232443;Suresnes
8044;Alfred de Vigny - Place du Général Brocard;SANN;33;4;27;19;8;SANN;SANN;2022-10-05;48,87836138;2,305254448;Paris
7007;Musée d'Orsay;SANN;65;14;50;28;22;SANN;SANN;2022-10-05;48,85972616;2,325860448;Paris
20037;Gambetta - Saint Fargeau;SANN;24;23;0;0;0;SANN;SANN;2022-10-05;48,87124461;2,40390569;Paris
21510;Fontaine du Tertre - Calvaire;SANN;24;21;3;1;2;SANN;SANN;2022-10-05;48,8702539;2,2187778;Suresnes
19045;Macdonald - Césaria Evora;SANN;67;67;0;0;0;USANN;USANN;2020-06-29;48,89883;2,37933;Paris
24010;Charles de Gaulle - Rue de l'Alma;SANN;28;8;20;12;8;SANN;SANN;2022-10-05;48,89662059;2,25231324;Courbevoie
8003;Galilée - Vernet;SANN;17;1;14;8;6;SANN;SANN;2022-10-05;48,87171588;2,298544496;Paris
21033;Sèvres - Maréchal Juin;SANN;18;0;18;15;3;SANN;SANN;2022-10-05;48,8324305;2,2292812;Boulogne-Billancourt
22302;Gare RER - Général de Gaulle;SANN;41;10;28;16;12;SANN;SANN;2022-10-05;48,93354844;2,306472654;Gennevilliers
1201;Perrault - Place du Louvre;USANN;28;28;0;0;0;USANN;USANN;2021-01-23;48,86027357;2,341246842;Paris
34009;Dora Maar - Nadia Guendouz;SANN;30;5;24;5;19;SANN;SANN;2022-10-05;48,90545242;2,322040647;Saint-Ouen-sur-Seine
51007;Résistance - Romain Rolland;SANN;28;11;15;7;8;SANN;SANN;2022-10-05;48,95087348;2,231019008;Argenteuil
13053;Chevaleret - Tolbiac;SANN;21;2;18;15;3;SANN;SANN;2022-10-05;48,82941;2,375934;Paris
22703;Place Jean Mermoz;SANN;30;13;16;9;7;SANN;SANN;2022-10-05;48,9220937;2,2718348;Bois-Colombes
18018;Carpeaux - Place Jacques Froment;SANN;19;17;1;0;1;SANN;SANN;2022-10-05;48,8906542;2,3309428;Paris
10001;René Boulanger - Lancry;SANN;62;54;4;2;2;SANN;SANN;2022-10-05;48,8685433;2,3600032;Paris
10025;Jemmapes - Ecluses Saint-Martin;SANN;15;12;3;1;2;SANN;SANN;2022-10-05;48,87748519;2,366006747;Paris
10028;Gare du Nord - Dunkerque;SANN;29;23;1;0;1;SANN;SANN;2022-10-05;48,88042351;2,352763675;Paris
18045;Pierre Ginier - Clichy;SANN;16;12;1;0;1;SANN;SANN;2022-10-05;48,8867667;2,326228;Paris
20030;Ménilmontant - Père Lachaise;SANN;56;53;2;0;2;SANN;SANN;2022-10-05;48,86328729;2,386994027;Paris
21954;Val-Fleury;SANN;23;10;11;0;11;SANN;SANN;2022-10-05;48,80767141;2,24072177;Meudon
10151;Gare du Nord - Faubourg Saint-Denis;SANN;28;20;5;0;5;SANN;SANN;2022-10-05;48,87961277;2,356840298;Paris
12001;Bastille - Biscornet;SANN;62;32;28;19;9;SANN;SANN;2022-10-05;48,85135578;2,369220033;Paris
16140;Hippodrome de Longchamp;SANN;30;11;14;9;5;SANN;SANN;2022-10-05;48,86413227;2,239905372;Paris
10038;Place du Colonel Fabien;SANN;27;18;4;4;0;SANN;SANN;2022-10-05;48,87756832;2,369879186;Paris
20035;Pyrénées - Ménilmontant;SANN;26;26;0;0;0;SANN;SANN;2022-10-05;48,86932685;2,395084575;Paris
23203;Division Leclerc - Kléber;SANN;25;21;4;0;4;SANN;SANN;2022-10-05;48,79866623;2,283375279;Châtillon
15032;Félix Faure - Lourmel;SANN;58;34;23;22;1;SANN;SANN;2022-10-05;48,83868902;2,281808183;Paris
11201;Faubourg St-Antoine - Place de la Nation;SANN;16;14;1;1;0;SANN;SANN;2022-10-05;48,8487726;2,393606;Paris
41212;Nungesser - Santé;SANN;22;22;0;0;0;SANN;SANN;2022-10-05;48,852335;2,448967;Fontenay-sous-Bois
12106;Gare de Lyon - Roland Barthes;SANN;68;37;30;21;9;SANN;SANN;2022-10-05;48,84395729;2,379088216;Paris
9029;Saint-Lazare - Place d'Estienne d'Orves;SANN;39;15;23;16;7;USANN;USANN;2022-10-05;48,8768345;2,3329067;Paris
22005;Charles de Gaulle - Madrid;SANN;22;2;20;12;8;SANN;SANN;2022-10-05;48,88443227;2,260804474;Neuilly-sur-Seine
12105;Bercy - Villot;SANN;34;0;66;47;19;SANN;SANN;2022-10-05;48,84179501;2,376785018;Paris
25010;Maréchal Leclerc de Hauteclocque - Marché Buzenval;SANN;30;21;9;0;9;SANN;SANN;2022-10-05;48,858446;2,192077;Rueil-Malmaison
15056;Place Balard;SANN;22;0;23;19;4;SANN;SANN;2022-10-05;48,83639574;2,278419212;Paris
35021;Cartier Bresson - Denis Papin;SANN;32;24;5;2;3;SANN;SANN;2022-10-05;48,902616;2,397814;Pantin
26008;Henri Barbusse - Bourguignons;SANN;34;31;2;1;1;SANN;SANN;2022-10-05;48,91301723;2,273421227;Asnières-sur-Seine
22305;Jean Jaurès - Place du Dr Roux;SANN;35;13;22;21;1;SANN;SANN;2022-10-05;48,92756703;2,294733702;Gennevilliers
17127;Porte de Clichy - Place des Nations Unies;SANN;40;3;33;23;10;SANN;SANN;2022-10-05;48,89673726;2,310542999;Paris
34005;Adrien Lesesne - Docteur Bauer;SANN;30;11;18;6;12;SANN;SANN;2022-10-05;48,90263867;2,348248063;Saint-Ouen-sur-Seine
22507;Châteaudun - Place de la Liberté;SANN;26;6;17;9;8;SANN;SANN;2022-10-05;48,9097083;2,245448648;La Garenne-Colombes
21302;Aristide Briand - Place de la Résistance;SANN;25;4;24;23;1;SANN;SANN;2022-10-05;48,82124248;2,251100242;Issy-les-Moulineaux
12165;Champs de Manoeuvre - Cartoucherie;SANN;20;8;12;9;3;SANN;SANN;2022-10-05;48,835261;2,447974;Paris
34012;Bateliers - Quai de Seine;USANN;26;26;0;0;0;USANN;USANN;2022-10-05;48,91581759;2,32395333;Saint-Ouen-sur-Seine
23201;Avenir;SANN;45;20;24;15;9;SANN;SANN;2022-10-05;48,8103438;2,3003776;Châtillon
31301;Gare RER;SANN;30;1;23;6;17;SANN;SANN;2022-10-05;48,89624141;2,45957583;Noisy-le-Sec
22602;Place Henri Dunant - Gare RER;SANN;31;13;18;12;6;SANN;SANN;2022-10-05;48,787543;2,2907628;Fontenay-aux-Roses
23204;Roland Garros - Jean Bouin;SANN;28;24;3;2;1;SANN;SANN;2022-10-05;48,80946086;2,285319864;Châtillon
32023;Guy Môquet - Jean Moulin;SANN;30;3;26;18;8;SANN;SANN;2022-10-05;48,94093152;2,363949;Saint-Denis
4104;Sebastopol - Rambuteau;SANN;16;11;4;1;3;SANN;SANN;2022-10-05;48,86181809;2,350138128;Paris
23205;Parc des Pierrettes;SANN;23;22;1;0;1;SANN;SANN;2022-10-05;48,7973062;2,2909969;Châtillon
13123;BNF - Bibliothèque Nationale de France;SANN;42;2;58;43;15;SANN;SANN;2022-10-05;48,83502682;2,376015745;Paris
9035;Gare Saint-Lazare - Place de Budapest;SANN;44;4;21;10;11;SANN;SANN;2022-10-05;48,877753;2,327339;Paris
10026;Gare de l'Est - Chateau Landon;SANN;59;55;4;3;1;SANN;SANN;2022-10-05;48,879305;2,362424;Paris
26009;Marceau Delorme - Pierre Brossolette;SANN;28;16;8;8;0;SANN;SANN;2022-10-05;48,91206063;2,295897424;Asnières-sur-Seine
17010;Jonquière - Docteur Paul Brousse;SANN;40;37;3;2;1;SANN;SANN;2022-10-05;48,89479982;2,318705212;Paris
17126;Hélène et François Missoffe - Emile Borel;SANN;32;0;30;21;9;SANN;SANN;2022-10-05;48,89990654;2,321543992;Paris
18026;Ruisseau - Ordener;SANN;35;32;1;0;1;SANN;SANN;2022-10-05;48,89299463;2,340144888;Paris
34008;Garibaldi - Gabriel Péri;SANN;30;8;20;17;3;SANN;SANN;2022-10-05;48,90574191;2,331604421;Saint-Ouen-sur-Seine
21514;Place de la Paix - Abbé Saint-Pierre;SANN;24;24;0;0;0;SANN;SANN;2022-10-05;48,86462724;2,204757034;Suresnes
31303;Simone Signoret - Paris;SANN;28;7;20;4;16;SANN;SANN;2022-10-05;48,90360062;2,465406596;Noisy-le-Sec
9104;Caumartin - Provence;SANN;22;0;37;21;16;SANN;SANN;2022-10-05;48,87442277;2,328468561;Paris
18023;Ordener - Poissonniers;SANN;35;34;1;0;1;SANN;SANN;2022-10-05;48,89121389;2,351288666;Paris
18024;Clignancourt - Ordener;SANN;35;34;0;0;0;SANN;SANN;2022-10-05;48,89145773;2,348636478;Paris
42004;Westermeyer - Paul Vaillant-Couturier;SANN;25;1;29;22;7;SANN;SANN;2022-10-05;48,81911618;2,396663725;Ivry-sur-Seine
8004;Malesherbes - Place de la Madeleine;SANN;67;16;58;32;26;SANN;SANN;2022-10-05;48,87040603;2,32324351;Paris
